pid,seed,cost,incb
12,777,2.458084,"{'avg_value': -0.8478019322763946, 'avg_value_by_weight': -0.24617495079942797, 'max_value': -0.9745632010889724, 'max_value_by_weight': 0.7640564737039046, 'min_value': 0.1457522902661601, 'min_value_by_weight': 0.8315543130772654, 'weight': -0.5581695771147912}"
13,777,3.030156,"{'avg_value': -0.34937730496608355, 'avg_value_by_weight': -0.04286979364899268, 'max_value': -0.9096791069915904, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.2730808582413611, 'min_value_by_weight': -0.2150421719796315, 'weight': -0.13595081942048448}"
14,777,25.166489000000002,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
15,777,4.119079,"{'avg_value': -0.8809054631169908, 'avg_value_by_weight': -0.6612788374083114, 'max_value': -0.04654270266924865, 'max_value_by_weight': 0.958436761904466, 'min_value': -0.701872468963495, 'min_value_by_weight': 0.6207679421816148, 'weight': -0.6412424226098734}"
16,777,6.4676730000000004,"{'avg_value': -0.3533695671511443, 'avg_value_by_weight': -0.4522577813872768, 'max_value': -0.2992151760807673, 'max_value_by_weight': -0.07382832698577091, 'min_value': 0.8746544874468123, 'min_value_by_weight': 0.5232413724048006, 'weight': 0.2952213135133033}"
17,777,4.0953930000000005,"{'avg_value': -0.5410234118154997, 'avg_value_by_weight': 0.8017931931485436, 'max_value': -0.15832939367928955, 'max_value_by_weight': 0.17761913195130852, 'min_value': -0.16654515009187176, 'min_value_by_weight': -0.030942760523904544, 'weight': 0.04749522059589584}"
18,777,3.471875,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
19,777,6.003221,"{'avg_value': -0.6326926351773308, 'avg_value_by_weight': 0.30817835436477736, 'max_value': -0.9697621832365113, 'max_value_by_weight': 0.6661692403056696, 'min_value': 0.40744332186119214, 'min_value_by_weight': -0.4320958567209474, 'weight': -0.994203954642235}"
20,777,2.7761139999999997,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
21,777,1.681255,"{'avg_value': -0.9654255015672524, 'avg_value_by_weight': 0.2838842871358951, 'max_value': -0.7140809441101155, 'max_value_by_weight': 0.9578568605357005, 'min_value': 0.216879555977197, 'min_value_by_weight': -0.09930848379230461, 'weight': -0.02849371128160194}"
22,777,1.461372,"{'avg_value': -0.0637321078119415, 'avg_value_by_weight': 0.4491358391563238, 'max_value': -0.2629062550732717, 'max_value_by_weight': 0.7115461256749678, 'min_value': 0.48236257703841945, 'min_value_by_weight': 0.3483376797612576, 'weight': 0.46580644799456317}"
23,777,3.7117809999999998,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
24,777,1.31936,"{'avg_value': -0.6603672458430222, 'avg_value_by_weight': -0.05355513416487223, 'max_value': -0.7660591513852126, 'max_value_by_weight': 0.5646941815073636, 'min_value': 0.15917834288472066, 'min_value_by_weight': 0.8099891109893742, 'weight': -0.5140729366018317}"
25,777,6.530582,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
26,777,1.826751,"{'avg_value': -0.17856103001455859, 'avg_value_by_weight': -0.3240491361799027, 'max_value': -0.9295660920608537, 'max_value_by_weight': 0.9053845885766207, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.06303531127713358, 'weight': -0.15804422587068867}"
27,777,8.43402,"{'avg_value': -0.4355961744644157, 'avg_value_by_weight': 0.3760183100883314, 'max_value': -0.6050643317545192, 'max_value_by_weight': -0.008197497564687684, 'min_value': -0.19546887660072043, 'min_value_by_weight': 0.33660094151548714, 'weight': -0.9601103787085286}"
28,777,6.428629999999999,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
29,777,36.430198,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
30,777,2.481668,"{'avg_value': -0.3449190246966356, 'avg_value_by_weight': 0.7369626791787367, 'max_value': -0.4055360792571179, 'max_value_by_weight': 0.19379021404849173, 'min_value': -0.07261291135296566, 'min_value_by_weight': -0.4849862593751686, 'weight': -0.9524050052233661}"
31,777,4.491231999999999,"{'avg_value': -0.12707787250635993, 'avg_value_by_weight': 0.9795438172451971, 'max_value': -0.23556747471547324, 'max_value_by_weight': -0.8382688409425716, 'min_value': -0.24711456398488485, 'min_value_by_weight': 0.8852650347682447, 'weight': -0.9735234602002709}"
32,777,1.829113,"{'avg_value': 0.12034673129004081, 'avg_value_by_weight': 0.2868327471569807, 'max_value': -0.7993881309310372, 'max_value_by_weight': 0.5827578688219102, 'min_value': 0.46128940294907284, 'min_value_by_weight': 0.5714384420649476, 'weight': 0.4282861797003139}"
33,777,5.822241,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
34,777,7.089981,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
35,777,2.948022,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
36,777,9.183278000000001,"{'avg_value': 0.06077666420562999, 'avg_value_by_weight': 0.4049255553653872, 'max_value': -0.022131977548749404, 'max_value_by_weight': 0.42302212657854343, 'min_value': -0.1061603562395197, 'min_value_by_weight': 0.5672202170455134, 'weight': -0.9933547556774658}"
37,777,2.756476,"{'avg_value': -0.5806900203652738, 'avg_value_by_weight': 0.19603411755236722, 'max_value': -0.27970874209472574, 'max_value_by_weight': 0.7993050360833112, 'min_value': 0.1632953829577406, 'min_value_by_weight': 0.5805052784495768, 'weight': 0.5701632570030568}"
38,777,29.045547,"{'avg_value': -0.1828725070560835, 'avg_value_by_weight': -0.1125276124704866, 'max_value': 0.02286714886675245, 'max_value_by_weight': 0.439953046274963, 'min_value': -0.7947172747476177, 'min_value_by_weight': 0.4998457218038175, 'weight': -0.6124076266055032}"
39,777,5.252987,"{'avg_value': -0.8093131393335754, 'avg_value_by_weight': 0.40263604425924004, 'max_value': 0.002898894362350246, 'max_value_by_weight': -0.2693106306157993, 'min_value': 0.6320737552236078, 'min_value_by_weight': 0.27440430871368715, 'weight': -0.8268073823295603}"
40,777,17.193430000000003,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
41,777,2.178423,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
42,777,8.91276,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
43,777,2.748412,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': 0.12067680530855385, 'max_value': -0.9959640404302275, 'max_value_by_weight': 0.14570191234393137, 'min_value': -0.04252730810747285, 'min_value_by_weight': 0.5514942677711667, 'weight': -0.27107712449155597}"
44,777,1.152259,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
45,777,5.937217,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
46,777,18.172358,"{'avg_value': 0.6548237051440922, 'avg_value_by_weight': -0.3628243360861998, 'max_value': -0.7743859526107681, 'max_value_by_weight': 0.8597961026841738, 'min_value': -0.6521574300079507, 'min_value_by_weight': 0.9068729090754273, 'weight': -0.9913127647226463}"
47,777,10.584539,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
48,777,1.8842269999999999,"{'avg_value': -0.8659026598892492, 'avg_value_by_weight': 0.04547072083560022, 'max_value': -0.43986776749746537, 'max_value_by_weight': -0.3566058450066254, 'min_value': 0.20549013045314046, 'min_value_by_weight': 0.31695348148848534, 'weight': -0.5049837644608264}"
49,777,10.118621999999998,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
50,777,2.245858,"{'avg_value': -0.3679480793738903, 'avg_value_by_weight': 0.8453976474763487, 'max_value': -0.7860988383383667, 'max_value_by_weight': 0.9285256336292107, 'min_value': 0.5279728308419289, 'min_value_by_weight': 0.8172286043118278, 'weight': -0.005913861903690254}"
51,777,2.927954,"{'avg_value': 0.06510512449020878, 'avg_value_by_weight': 0.0811071854850074, 'max_value': -0.5068417541068688, 'max_value_by_weight': 0.8230139168713819, 'min_value': -0.047401061049419546, 'min_value_by_weight': 0.7774442727469779, 'weight': 0.11085933251706837}"
52,777,2.1957210000000003,"{'avg_value': -0.7468231477444125, 'avg_value_by_weight': 0.5090934282315698, 'max_value': -0.7714871048693217, 'max_value_by_weight': 0.9120335905060302, 'min_value': 0.6673652413959497, 'min_value_by_weight': 0.9117388245791318, 'weight': 0.1383489428959559}"
53,777,1.7799340000000001,"{'avg_value': -0.3109535876765208, 'avg_value_by_weight': 0.998330210616035, 'max_value': -0.9172246695433786, 'max_value_by_weight': 0.09474018281648489, 'min_value': 0.25849722117511953, 'min_value_by_weight': 0.4518826249696948, 'weight': 0.29986135476957076}"
54,777,1.58979,"{'avg_value': -0.37949368557807284, 'avg_value_by_weight': 0.6533426620628362, 'max_value': -0.6377391463562974, 'max_value_by_weight': 0.6606949989460371, 'min_value': 0.540338654378463, 'min_value_by_weight': 0.866266443253304, 'weight': 0.7423512575422873}"
55,777,30.77363,"{'avg_value': -0.1828725070560835, 'avg_value_by_weight': -0.1125276124704866, 'max_value': 0.02286714886675245, 'max_value_by_weight': 0.439953046274963, 'min_value': -0.7947172747476177, 'min_value_by_weight': 0.4998457218038175, 'weight': -0.6124076266055032}"
56,777,5.370603,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
57,777,3.564033,"{'avg_value': -0.6882672063960702, 'avg_value_by_weight': 0.37737526796067944, 'max_value': -0.7591049750005796, 'max_value_by_weight': 0.9802119747763314, 'min_value': 0.7166606465712317, 'min_value_by_weight': -0.40841198952967694, 'weight': 0.132474458614656}"
58,777,2.6267530000000003,"{'avg_value': -0.7928541020552496, 'avg_value_by_weight': 0.8945470001918143, 'max_value': -0.5992327532864978, 'max_value_by_weight': -0.10722591541346638, 'min_value': 0.1830542893638003, 'min_value_by_weight': 0.9611174057184972, 'weight': 0.25368664213626824}"
59,777,3.5941970000000003,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
60,777,6.579,"{'avg_value': -0.3035258452536027, 'avg_value_by_weight': -0.10340118213686744, 'max_value': -0.733686560644552, 'max_value_by_weight': 0.686301847172244, 'min_value': -0.30001594812751375, 'min_value_by_weight': 0.9833382916781672, 'weight': 0.09070100103471557}"
61,777,4.647012,"{'avg_value': -0.2738328535144978, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8080081221657527, 'max_value_by_weight': -0.23723472816784497, 'min_value': -0.029441627950484994, 'min_value_by_weight': 0.8255875610631056, 'weight': -0.2808678306462067}"
62,777,6.241794,"{'avg_value': 0.09438093590842933, 'avg_value_by_weight': 0.6247430341637348, 'max_value': -0.8975057242628712, 'max_value_by_weight': -0.0020222155908491413, 'min_value': -0.02748591184758098, 'min_value_by_weight': -0.27138046387645365, 'weight': -0.9681237757491095}"
63,777,25.746633,"{'avg_value': -0.1828725070560835, 'avg_value_by_weight': -0.1125276124704866, 'max_value': 0.02286714886675245, 'max_value_by_weight': 0.439953046274963, 'min_value': -0.7947172747476177, 'min_value_by_weight': 0.4998457218038175, 'weight': -0.6124076266055032}"
64,777,7.240892,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
65,777,5.171749,"{'avg_value': -0.6981095462848381, 'avg_value_by_weight': -0.1724059754946532, 'max_value': -0.764546662046156, 'max_value_by_weight': 0.8866198666151208, 'min_value': 0.4054095096207706, 'min_value_by_weight': -0.3624244999083537, 'weight': 0.16915888860237183}"
66,777,2.315445,"{'avg_value': -0.18701473394842916, 'avg_value_by_weight': 0.0068780258753944334, 'max_value': -0.8833627724792904, 'max_value_by_weight': 0.8834062886208804, 'min_value': 0.06944611230917475, 'min_value_by_weight': 0.27613959069562677, 'weight': 0.0807178618072153}"
67,777,1.6310099999999998,"{'avg_value': -0.4751868635923393, 'avg_value_by_weight': 0.8854893057483539, 'max_value': -0.5914658999586204, 'max_value_by_weight': 0.8939063276326757, 'min_value': 0.912881704456429, 'min_value_by_weight': 0.2699944858588028, 'weight': 0.6713891284710432}"
68,777,1.3543090000000002,"{'avg_value': -0.2540074842552952, 'avg_value_by_weight': 0.8738304905267986, 'max_value': -0.7879482748409931, 'max_value_by_weight': -0.28717198275713396, 'min_value': 0.12760066743597243, 'min_value_by_weight': 0.6676959571045344, 'weight': 0.4597184159511263}"
69,777,5.40452,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
70,777,30.462636,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
71,777,1.8715380000000001,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
72,777,4.931443000000001,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
73,777,4.923894,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
74,777,48.93900300000001,"{'avg_value': 0.5219235705710206, 'avg_value_by_weight': -0.024107949765249215, 'max_value': 0.8863486233863618, 'max_value_by_weight': -0.7958049329959671, 'min_value': -0.184317634155295, 'min_value_by_weight': 0.4819669867076899, 'weight': 0.8876146563027185}"
75,777,3.422006,"{'avg_value': -0.5214057737369602, 'avg_value_by_weight': 0.590970585049581, 'max_value': -0.6550127130973069, 'max_value_by_weight': -0.060661286855587804, 'min_value': 0.9722360991193151, 'min_value_by_weight': 0.9890895153502492, 'weight': 0.2304450929033508}"
76,777,2.717898,"{'avg_value': -0.4964171989952484, 'avg_value_by_weight': -0.08435919200966402, 'max_value': -0.5896266449107035, 'max_value_by_weight': 0.5376626192414615, 'min_value': 0.2716254064659329, 'min_value_by_weight': 0.17272243369904117, 'weight': -0.9954471188495932}"
77,777,13.101535,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
78,777,4.967969,"{'avg_value': -0.8098749478075253, 'avg_value_by_weight': 0.6764086886512433, 'max_value': -0.9371413520054872, 'max_value_by_weight': 0.014154834956593199, 'min_value': 0.9504404671266571, 'min_value_by_weight': 0.8838298454424631, 'weight': -0.23917624084099853}"
79,777,7.134508,"{'avg_value': 0.2847614896289059, 'avg_value_by_weight': 0.4672069104536547, 'max_value': -0.5613649788013855, 'max_value_by_weight': 0.1303260003647937, 'min_value': -0.7037139828206085, 'min_value_by_weight': 0.5577980144703965, 'weight': -0.8737253186505667}"
80,777,23.349180999999998,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
81,777,8.123534,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
82,777,1.883642,"{'avg_value': -0.8804244657504102, 'avg_value_by_weight': -0.1193410247241895, 'max_value': -0.02307837627632925, 'max_value_by_weight': 0.6481187167665139, 'min_value': -0.15138869005784306, 'min_value_by_weight': 0.34236311490720817, 'weight': -0.16667199836260405}"
83,777,1.752496,"{'avg_value': -0.360875910959483, 'avg_value_by_weight': 0.5073740090726475, 'max_value': -0.904574375647347, 'max_value_by_weight': 0.9090252774452936, 'min_value': 0.2107799992507693, 'min_value_by_weight': -0.6278091022603327, 'weight': -0.4877182739663659}"
84,777,1.893724,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
85,777,5.205058999999999,"{'avg_value': -0.8820810520975386, 'avg_value_by_weight': 0.3560489875931576, 'max_value': -0.985430988410688, 'max_value_by_weight': 0.7624246221465174, 'min_value': 0.08656590952226417, 'min_value_by_weight': 0.5366193559325521, 'weight': -0.9991375267485529}"
86,777,3.95259,"{'avg_value': -0.8149254423924377, 'avg_value_by_weight': 0.4958688050526494, 'max_value': -0.2426061874906944, 'max_value_by_weight': 0.8906019530319553, 'min_value': 0.6913802041336394, 'min_value_by_weight': -0.18282540145198412, 'weight': -0.11015336073287552}"
87,777,3.435518,"{'avg_value': -0.4895562621786935, 'avg_value_by_weight': 0.4145768962168095, 'max_value': -0.81322695823671, 'max_value_by_weight': 0.851526763365219, 'min_value': 0.4594446993861201, 'min_value_by_weight': 0.7181744314928145, 'weight': 0.17290098286204247}"
88,777,2.797063,"{'avg_value': -0.35032393001785633, 'avg_value_by_weight': 0.2666457495535344, 'max_value': -0.9287723090542093, 'max_value_by_weight': 0.9387335958367857, 'min_value': 0.14986909842373164, 'min_value_by_weight': 0.6885700450139773, 'weight': 0.6729343560596643}"
89,777,5.279896,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
90,777,4.268639,"{'avg_value': -0.4107223441307368, 'avg_value_by_weight': -0.10735789316084965, 'max_value': -0.5256433613609549, 'max_value_by_weight': 0.9890080888790649, 'min_value': 0.9862528991942281, 'min_value_by_weight': 0.7827164332909344, 'weight': 0.912952609392238}"
91,777,2.441942,"{'avg_value': -0.49672922015715626, 'avg_value_by_weight': -0.08498211249677068, 'max_value': -0.3539545153538959, 'max_value_by_weight': 0.3767298918223727, 'min_value': 0.3655908298375192, 'min_value_by_weight': 0.9142209675008865, 'weight': 0.18542842254345482}"
92,777,3.4729940000000004,"{'avg_value': -0.47774880092239225, 'avg_value_by_weight': -0.17855788961716512, 'max_value': -0.9806582922908338, 'max_value_by_weight': 0.8917105479593461, 'min_value': 0.5913118198879048, 'min_value_by_weight': 0.03752415361858019, 'weight': 0.11437288211008823}"
93,777,4.003724,"{'avg_value': -0.395039311301432, 'avg_value_by_weight': -0.3192741662119266, 'max_value': -0.7919248548482339, 'max_value_by_weight': 0.8889177826471089, 'min_value': 0.5165139356329822, 'min_value_by_weight': 0.06659192455251484, 'weight': -0.13979284802518632}"
94,777,4.176118,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
95,777,12.771129,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
96,777,14.604839,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
97,777,2.359984,"{'avg_value': -0.8559715151639196, 'avg_value_by_weight': 0.45560377495335236, 'max_value': -0.7365527544481909, 'max_value_by_weight': 0.29217608520967997, 'min_value': 0.3941383840455237, 'min_value_by_weight': 0.9936477039819742, 'weight': -0.7880425590464191}"
98,777,7.411057,"{'avg_value': -0.5825068010590841, 'avg_value_by_weight': -0.4348131284729584, 'max_value': -0.5339462894229046, 'max_value_by_weight': 0.6351030126631554, 'min_value': -0.5045074400711009, 'min_value_by_weight': 0.6342719165563198, 'weight': -0.1682733615378711}"
99,777,3.107278,"{'avg_value': -0.9433688088719712, 'avg_value_by_weight': 0.9664310058474408, 'max_value': 0.5219380622530554, 'max_value_by_weight': -0.6424834633989818, 'min_value': 0.8127936246130294, 'min_value_by_weight': -0.2456550969688942, 'weight': 0.2856372960218654}"
100,777,3.2075270000000002,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
101,777,50.764198,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
